"Дата";"Время";"Необходимо";"Фактически";
"09.02.2018";"00:45";"5,38";"3,01";
"09.02.2018";"01:00";"5,49";"3";
"09.02.2018";"01:15";"4,43";"3";
"09.02.2018";"01:30";"4,88";"3";
"09.02.2018";"01:45";"4,71";"4";
"09.02.2018";"02:00";"4,61";"4";
"09.02.2018";"02:15";"3,87";"4,01";
"09.02.2018";"02:30";"5,64";"4";
"09.02.2018";"02:45";"4,4";"3";
"09.02.2018";"03:00";"5,28";"3,01";
"09.02.2018";"03:15";"6,61";"3";
"09.02.2018";"03:30";"6,19";"2,99";
"09.02.2018";"03:45";"7,35";"4";
"09.02.2018";"04:00";"7,71";"4";
"09.02.2018";"04:15";"6,96";"4,01";
"09.02.2018";"04:30";"9,16";"4,01";
"09.02.2018";"04:45";"9,26";"2,99";
"09.02.2018";"05:00";"9,88";"10,99";
"09.02.2018";"05:15";"11,94";"10,98";
"09.02.2018";"05:30";"13,48";"11,01";
"09.02.2018";"05:45";"15,89";"12,01";
"09.02.2018";"06:00";"17,45";"26,01";
"09.02.2018";"06:15";"19,16";"26";
"09.02.2018";"06:30";"20,48";"24,02";
"09.02.2018";"06:45";"22,96";"25,99";
"09.02.2018";"07:00";"26,85";"39,99";
"09.02.2018";"07:15";"32,18";"35";
"09.02.2018";"07:30";"37,46";"43";
"09.02.2018";"07:45";"43,85";"39,53";
"09.02.2018";"08:00";"55,88";"66,16";
"09.02.2018";"08:15";"67,34";"72,17";
"09.02.2018";"08:30";"79,44";"81,72";
"09.02.2018";"08:45";"92,78";"90,56";
"09.02.2018";"09:00";"111,52";"144,14";
"09.02.2018";"09:15";"126,89";"141,93";
"09.02.2018";"09:30";"138,43";"145,92";
"09.02.2018";"09:45";"145,75";"153,39";
"09.02.2018";"10:00";"148,58";"140,74";
"09.02.2018";"10:15";"152,07";"149,62";
"09.02.2018";"10:30";"154,73";"147,85";
"09.02.2018";"10:45";"154,45";"149,82";
"09.02.2018";"11:00";"155,12";"143,46";
"09.02.2018";"11:15";"158,08";"152,49";
"09.02.2018";"11:30";"160,75";"153,97";
"09.02.2018";"11:45";"161,62";"161,21";
"09.02.2018";"12:00";"161,15";"155,21";
"09.02.2018";"12:15";"160,72";"151,14";
"09.02.2018";"12:30";"157,13";"155,91";
"09.02.2018";"12:45";"154,3";"146,3";
"09.02.2018";"13:00";"152,5";"146,53";
"09.02.2018";"13:15";"150,15";"145,19";
"09.02.2018";"13:30";"148,47";"149,71";
"09.02.2018";"13:45";"146,79";"143,75";
"09.02.2018";"14:00";"146,73";"135,03";
"09.02.2018";"14:15";"146,52";"135,91";
"09.02.2018";"14:30";"144,85";"151,44";
"09.02.2018";"14:45";"143,1";"143,86";
"09.02.2018";"15:00";"142,79";"142,05";
"09.02.2018";"15:15";"136,12";"136,94";
"09.02.2018";"15:30";"134,74";"137,29";
"09.02.2018";"15:45";"131,06";"140,66";
"09.02.2018";"16:00";"128,9";"134,63";
"09.02.2018";"16:15";"126,97";"133,55";
"09.02.2018";"16:30";"124,01";"127,68";
"09.02.2018";"16:45";"118,84";"125,72";
"09.02.2018";"17:00";"113,94";"115,37";
"09.02.2018";"17:15";"110,15";"112,09";
"09.02.2018";"17:30";"105,04";"104,25";
"09.02.2018";"17:45";"100,21";"108,18";
"09.02.2018";"18:00";"94,04";"69,97";
"09.02.2018";"18:15";"88,05";"69,04";
"09.02.2018";"18:30";"80,7";"63,73";
"09.02.2018";"18:45";"74,16";"60,2";
"09.02.2018";"19:00";"64,52";"48,98";
"09.02.2018";"19:15";"59,89";"47";
"09.02.2018";"19:30";"56,15";"44,99";
"09.02.2018";"19:45";"51,98";"43";
"09.02.2018";"20:00";"46,65";"34,01";
"09.02.2018";"20:15";"41,96";"36,02";
"09.02.2018";"20:30";"37,43";"32";
"09.02.2018";"20:45";"35,4";"34";
"09.02.2018";"21:00";"30,43";"23,01";
"09.02.2018";"21:15";"25,88";"21";
"09.02.2018";"21:30";"23,81";"19,97";
"09.02.2018";"21:45";"21,06";"21,01";
"09.02.2018";"22:00";"17,35";"14,99";
"09.02.2018";"22:15";"16,77";"13";
"09.02.2018";"22:30";"14,71";"12,98";
"09.02.2018";"22:45";"13,05";"15,03";
"09.02.2018";"23:00";"12,02";"10";
"09.02.2018";"23:15";"11,2";"10";
"09.02.2018";"23:30";"10,92";"11,01";
"09.02.2018";"23:45";"11,57";"11,01";
"10.02.2018";"00:00";"5,7";"3,98";
"10.02.2018";"00:15";"5,92";"4,01";
"10.02.2018";"00:30";"5,48";"4";
"10.02.2018";"00:45";"4,84";"2,99";
"10.02.2018";"01:00";"6,21";"3";
"10.02.2018";"01:15";"4,33";"3,01";
"10.02.2018";"01:30";"3,81";"3";
"10.02.2018";"01:45";"4,43";"4";
"10.02.2018";"02:00";"4,61";"3,99";
"10.02.2018";"02:15";"3,85";"3,99";
"10.02.2018";"02:30";"3,94";"4,01";
"10.02.2018";"02:45";"4,97";"3,01";
"10.02.2018";"03:00";"4,42";"3";
"10.02.2018";"03:15";"4,69";"3,01";
"10.02.2018";"03:30";"5,43";"2,98";
"10.02.2018";"03:45";"4,55";"4,01";
"10.02.2018";"04:00";"5,7";"4";
"10.02.2018";"04:15";"6,45";"4";
"10.02.2018";"04:30";"5,79";"4";
"10.02.2018";"04:45";"7,46";"3";
"10.02.2018";"05:00";"8,54";"9";
"10.02.2018";"05:15";"9,33";"8,98";
"10.02.2018";"05:30";"11,14";"8,99";
"10.02.2018";"05:45";"11,51";"10";
"10.02.2018";"06:00";"13,81";"17,98";
"10.02.2018";"06:15";"15,26";"17,98";
"10.02.2018";"06:30";"15,99";"18";
"10.02.2018";"06:45";"17,26";"17,99";
"10.02.2018";"07:00";"19,49";"28";
"10.02.2018";"07:15";"22,01";"27";
"10.02.2018";"07:30";"26";"31";
"10.02.2018";"07:45";"29,66";"30,36";
"10.02.2018";"08:00";"36,76";"51,44";
"10.02.2018";"08:15";"44,17";"53";
"10.02.2018";"08:30";"52,96";"51,99";
"10.02.2018";"08:45";"59,15";"58,91";
"10.02.2018";"09:00";"67,44";"86,39";
"10.02.2018";"09:15";"74,73";"86,19";
"10.02.2018";"09:30";"82,68";"92,67";
"10.02.2018";"09:45";"88,74";"99,01";
"10.02.2018";"10:00";"92,27";"103,99";
"10.02.2018";"10:15";"97,16";"107,02";
"10.02.2018";"10:30";"99,33";"94,01";
"10.02.2018";"10:45";"101,68";"94,99";
"10.02.2018";"11:00";"100,85";"99";
"10.02.2018";"11:15";"100,95";"101,99";
"10.02.2018";"11:30";"99,53";"109";
"10.02.2018";"11:45";"99,15";"105";
"10.02.2018";"12:00";"96,65";"101";
"10.02.2018";"12:15";"95,35";"104,99";
"10.02.2018";"12:30";"94,16";"109";
"10.02.2018";"12:45";"89,89";"99,99";
"10.02.2018";"13:00";"88,66";"94,01";
"10.02.2018";"13:15";"85,53";"87,61";
