"Дата";"Время";"Необходимо";"Фактически";
"09.02.2018";"07:30";"27,82";"30,87";
"09.02.2018";"07:45";"32,9";"30,45";
"09.02.2018";"08:00";"41,62";"48,07";
"09.02.2018";"08:15";"50,72";"53,08";
"09.02.2018";"08:30";"60,66";"60,92";
"09.02.2018";"08:45";"70,63";"67,67";
"09.02.2018";"09:00";"80,31";"91,81";
"09.02.2018";"09:15";"89,85";"91,16";
"09.02.2018";"09:30";"96,55";"96,03";
"09.02.2018";"09:45";"99,66";"100,38";
"09.02.2018";"10:00";"101,96";"95,58";
"09.02.2018";"10:15";"103,46";"100,68";
"09.02.2018";"10:30";"103,64";"100,4";
"09.02.2018";"10:45";"104,27";"100,56";
"09.02.2018";"11:00";"104,43";"93,75";
"09.02.2018";"11:15";"105,65";"102,36";
"09.02.2018";"11:30";"105,14";"100,94";
"09.02.2018";"11:45";"106,05";"102,6";
"09.02.2018";"12:00";"105,47";"99,73";
"09.02.2018";"12:15";"104,1";"97,11";
"09.02.2018";"12:30";"101,69";"97,99";
"09.02.2018";"12:45";"99,81";"95,02";
"09.02.2018";"13:00";"97,5";"92,99";
"09.02.2018";"13:15";"96,18";"92,94";
"09.02.2018";"13:30";"94,75";"95,6";
"09.02.2018";"13:45";"93,95";"91,15";
"09.02.2018";"14:00";"92,66";"85,71";
"09.02.2018";"14:15";"91,94";"84,55";
"09.02.2018";"14:30";"90,68";"92,95";
"09.02.2018";"14:45";"89,66";"87,15";
"09.02.2018";"15:00";"88,89";"86,59";
"09.02.2018";"15:15";"83,05";"84,17";
"09.02.2018";"15:30";"82,29";"83,05";
"09.02.2018";"15:45";"80,32";"80,04";
"09.02.2018";"16:00";"78,51";"77,17";
"09.02.2018";"16:15";"77,08";"78,6";
"09.02.2018";"16:30";"74,87";"74,53";
"09.02.2018";"16:45";"72,6";"74,25";
"09.02.2018";"17:00";"69,73";"66,34";
"09.02.2018";"17:15";"67,29";"66,88";
"09.02.2018";"17:30";"64,57";"62,12";
"09.02.2018";"17:45";"61,94";"61,66";
"09.02.2018";"18:00";"59,24";"44,96";
"09.02.2018";"18:15";"56,79";"41,66";
"09.02.2018";"18:30";"53,51";"40,52";
"09.02.2018";"18:45";"50,09";"38,69";
"09.02.2018";"19:00";"46,07";"37,64";
"09.02.2018";"19:15";"43,64";"34,68";
"09.02.2018";"19:30";"41,1";"33,21";
"09.02.2018";"19:45";"38,02";"33,12";
"09.02.2018";"20:00";"33,78";"28,86";
"09.02.2018";"20:15";"30,56";"27,76";
"09.02.2018";"20:30";"27,36";"23,2";
"09.02.2018";"20:45";"24,66";"24,4";
"09.02.2018";"21:00";"22,18";"17,47";
"09.02.2018";"21:15";"20,03";"17,26";
"09.02.2018";"21:30";"17,9";"16,01";
"09.02.2018";"21:45";"16,78";"16,06";
"09.02.2018";"22:00";"14,86";"13,31";
"09.02.2018";"22:15";"13,79";"11,6";
"09.02.2018";"22:30";"12,87";"11,64";
"09.02.2018";"22:45";"11,29";"12,85";
"09.02.2018";"23:00";"10,46";"9,11";
"09.02.2018";"23:15";"10,16";"9,14";
"09.02.2018";"23:30";"9,91";"10,07";
"09.02.2018";"23:45";"9,91";"10,2";
"10.02.2018";"00:00";"4,99";"3,98";
"10.02.2018";"00:15";"4,92";"4,01";
"10.02.2018";"00:30";"4,92";"4";
"10.02.2018";"00:45";"4,2";"2,99";
"10.02.2018";"01:00";"4,23";"3";
"10.02.2018";"01:15";"3,56";"3,01";
"10.02.2018";"01:30";"3,81";"3";
"10.02.2018";"01:45";"3,77";"4";
"10.02.2018";"02:00";"3,76";"3,99";
"10.02.2018";"02:15";"3,85";"3,99";
"10.02.2018";"02:30";"3,94";"4,01";
"10.02.2018";"02:45";"4,11";"3,01";
"10.02.2018";"03:00";"3,64";"3";
"10.02.2018";"03:15";"3,99";"3,01";
"10.02.2018";"03:30";"4,01";"2,98";
"10.02.2018";"03:45";"3,94";"4,01";
"10.02.2018";"04:00";"4,16";"4";
"10.02.2018";"04:15";"4,81";"4";
"10.02.2018";"04:30";"5,04";"4";
"10.02.2018";"04:45";"5,42";"3";
"10.02.2018";"05:00";"6,48";"8,11";
"10.02.2018";"05:15";"6,87";"8,07";
"10.02.2018";"05:30";"7,97";"8,02";
"10.02.2018";"05:45";"9,36";"9,11";
"10.02.2018";"06:00";"11,04";"12,31";
"10.02.2018";"06:15";"12,36";"13,88";
"10.02.2018";"06:30";"13,2";"14,84";
"10.02.2018";"06:45";"14,08";"14,61";
"10.02.2018";"07:00";"15,63";"19,22";
"10.02.2018";"07:15";"17,24";"18,7";
"10.02.2018";"07:30";"20,29";"21,41";
"10.02.2018";"07:45";"22,83";"22,31";
"10.02.2018";"08:00";"28,08";"33,43";
"10.02.2018";"08:15";"33,13";"35,71";
"10.02.2018";"08:30";"38,9";"36,24";
"10.02.2018";"08:45";"45,3";"42,4";
"10.02.2018";"09:00";"51,3";"57,93";
"10.02.2018";"09:15";"57,86";"59,31";
"10.02.2018";"09:30";"64,72";"66,76";
"10.02.2018";"09:45";"68,56";"72,1";
"10.02.2018";"10:00";"73";"75,25";
"10.02.2018";"10:15";"76,29";"79,07";
"10.02.2018";"10:30";"79,13";"71,75";
"10.02.2018";"10:45";"80,66";"73,95";
"10.02.2018";"11:00";"80,72";"77,38";
"10.02.2018";"11:15";"80,35";"77,36";
"10.02.2018";"11:30";"78,68";"81,99";
"10.02.2018";"11:45";"77,64";"78,46";
"10.02.2018";"12:00";"75,31";"75,63";
"10.02.2018";"12:15";"73,48";"77,38";
"10.02.2018";"12:30";"72,09";"74,97";
"10.02.2018";"12:45";"70,45";"72,55";
"10.02.2018";"13:00";"68,75";"67,83";
"10.02.2018";"13:15";"67";"66,19";
"10.02.2018";"13:30";"65,7";"66,4";
"10.02.2018";"13:45";"64,53";"67,01";
"10.02.2018";"14:00";"62,79";"63,36";
"10.02.2018";"14:15";"61,48";"66,54";
"10.02.2018";"14:30";"60,18";"65,72";
"10.02.2018";"14:45";"58,25";"64,09";
"10.02.2018";"15:00";"57,78";"62,16";
"10.02.2018";"15:15";"56,35";"61,05";
"10.02.2018";"15:30";"54,59";"61,62";
"10.02.2018";"15:45";"53,09";"50,96";
"10.02.2018";"16:00";"50,51";"50,88";
"10.02.2018";"16:15";"48,39";"50,33";
"10.02.2018";"16:30";"46,59";"50,94";
"10.02.2018";"16:45";"44,34";"49,66";
"10.02.2018";"17:00";"42,42";"44,98";
"10.02.2018";"17:15";"40,28";"42,76";
"10.02.2018";"17:30";"37,72";"41,77";
"10.02.2018";"17:45";"35,13";"40,32";
"10.02.2018";"18:00";"33,34";"35,03";
"10.02.2018";"18:15";"30,85";"35,12";
"10.02.2018";"18:30";"29,09";"29,94";
"10.02.2018";"18:45";"27,71";"27,44";
"10.02.2018";"19:00";"25,35";"28,07";
"10.02.2018";"19:15";"24,51";"24,91";
"10.02.2018";"19:30";"23,71";"23,63";
"10.02.2018";"19:45";"22,37";"22,13";
"10.02.2018";"20:00";"21,24";"23,34";
"10.02.2018";"20:15";"20,13";"24,15";
"10.02.2018";"20:30";"19,31";"21,19";
"10.02.2018";"20:45";"18,31";"19,65";
"10.02.2018";"21:00";"16,53";"13,24";
"10.02.2018";"21:15";"15,33";"13,2";
"10.02.2018";"21:30";"13,9";"13,01";
"10.02.2018";"21:45";"13,24";"13,75";
"10.02.2018";"22:00";"11,78";"9,76";
"10.02.2018";"22:15";"10,39";"7,96";
"10.02.2018";"22:30";"9,84";"9,17";
"10.02.2018";"22:45";"9,1";"8,98";
"10.02.2018";"23:00";"8,21";"6,56";
"10.02.2018";"23:15";"7,56";"5,52";
"10.02.2018";"23:30";"7,5";"5,61";
"10.02.2018";"23:45";"7,57";"5,45";
"11.02.2018";"00:00";"4,5";"4,02";
"11.02.2018";"00:15";"4,17";"3,99";
"11.02.2018";"00:30";"4,24";"3,99";
"11.02.2018";"00:45";"4,52";"3,01";
"11.02.2018";"01:00";"3,81";"3";
"11.02.2018";"01:15";"3,81";"3";
"11.02.2018";"01:30";"3,03";"2,99";
"11.02.2018";"01:45";"3,25";"4";
"11.02.2018";"02:00";"3,17";"4";
