"Дата";"Время";"Необходимо";"Фактически";
"07.02.2018";"05:15";"6,21";"7,77";
"07.02.2018";"05:30";"7,21";"7,85";
"07.02.2018";"05:45";"8,3";"8,37";
"07.02.2018";"06:00";"9,84";"13,28";
"07.02.2018";"06:15";"10,72";"12,43";
"07.02.2018";"06:30";"11,53";"11,19";
"07.02.2018";"06:45";"12,86";"12,95";
"07.02.2018";"07:00";"15,03";"16,92";
"07.02.2018";"07:15";"17,04";"18,94";
"07.02.2018";"07:30";"20,26";"22,44";
"07.02.2018";"07:45";"23,9";"22,67";
"07.02.2018";"08:00";"30,08";"37,54";
"07.02.2018";"08:15";"37,05";"40,61";
"07.02.2018";"08:30";"44,17";"45,87";
"07.02.2018";"08:45";"51,46";"49,1";
"07.02.2018";"09:00";"58,43";"64,91";
"07.02.2018";"09:15";"64,71";"70";
"07.02.2018";"09:30";"69,68";"74,31";
"07.02.2018";"09:45";"71,94";"75,84";
"07.02.2018";"10:00";"73,11";"73,56";
"07.02.2018";"10:15";"74,92";"75,15";
"07.02.2018";"10:30";"73,45";"76,94";
"07.02.2018";"10:45";"71,78";"75,51";
"07.02.2018";"11:00";"70,68";"69,66";
"07.02.2018";"11:15";"69,49";"72,23";
"07.02.2018";"11:30";"68,94";"70,03";
"07.02.2018";"11:45";"68,4";"70,63";
"07.02.2018";"12:00";"67,91";"69,06";
"07.02.2018";"12:15";"67,81";"69,03";
"07.02.2018";"12:30";"72,2";"73,58";
"07.02.2018";"12:45";"71,55";"73,08";
"07.02.2018";"13:00";"71,05";"67,38";
"07.02.2018";"13:15";"70,24";"69,02";
"07.02.2018";"13:30";"69,55";"71,91";
"07.02.2018";"13:45";"68,77";"70,48";
"07.02.2018";"14:00";"68,09";"65,67";
"07.02.2018";"14:15";"66,6";"65,85";
"07.02.2018";"14:30";"65,37";"68,79";
"07.02.2018";"14:45";"64,56";"66,59";
"07.02.2018";"15:00";"64,58";"66,91";
"07.02.2018";"15:15";"63,13";"65,75";
"07.02.2018";"15:30";"61,65";"62,38";
"07.02.2018";"15:45";"60,11";"60,02";
"07.02.2018";"16:00";"58,43";"58,08";
"07.02.2018";"16:15";"56,49";"61,01";
"07.02.2018";"16:30";"53,78";"57,97";
"07.02.2018";"16:45";"52,6";"55,32";
"07.02.2018";"17:00";"51,23";"51,33";
"07.02.2018";"17:15";"49,56";"54,84";
"07.02.2018";"17:30";"48,16";"53,37";
"07.02.2018";"17:45";"46,59";"48,1";
"07.02.2018";"18:00";"44,43";"34,89";
"07.02.2018";"18:15";"43,84";"35,21";
"07.02.2018";"18:30";"42,36";"31,76";
"07.02.2018";"18:45";"41,15";"30,46";
"07.02.2018";"19:00";"38,3";"29,94";
"07.02.2018";"19:15";"36,42";"31,98";
"07.02.2018";"19:30";"35,3";"33,19";
"07.02.2018";"19:45";"33,27";"30,77";
"07.02.2018";"20:00";"30,38";"25,31";
"07.02.2018";"20:15";"28,21";"22,15";
"07.02.2018";"20:30";"25,87";"22,67";
"07.02.2018";"20:45";"23,28";"26,25";
"07.02.2018";"21:00";"20,78";"19,22";
"07.02.2018";"21:15";"18,72";"17,98";
"07.02.2018";"21:30";"16,7";"17,95";
"07.02.2018";"21:45";"14,54";"18,29";
"07.02.2018";"22:00";"12,32";"13,07";
"07.02.2018";"22:15";"10,82";"12,97";
"07.02.2018";"22:30";"9,67";"13";
"07.02.2018";"22:45";"7,78";"12,43";
"07.02.2018";"23:00";"6,67";"7,74";
"07.02.2018";"23:15";"6,49";"7,69";
"07.02.2018";"23:30";"5,83";"7,36";
"07.02.2018";"23:45";"5,85";"7,09";
"08.02.2018";"00:00";"3,93";"2,34";
"08.02.2018";"00:15";"3,95";"2,91";
"08.02.2018";"00:30";"3,61";"2,69";
"08.02.2018";"00:45";"3,53";"2,23";
