"Дата";"Время";"Необходимо";"Фактически";
"07.02.2018";"19:45";"4,5";"2,76";
"07.02.2018";"20:00";"4,11";"2,13";
"07.02.2018";"20:15";"3,68";"1,95";
"07.02.2018";"20:30";"3,29";"1,82";
"07.02.2018";"20:45";"2,81";"1,78";
"07.02.2018";"21:00";"2,65";"1,44";
"07.02.2018";"21:15";"2,32";"1,41";
"07.02.2018";"21:30";"1,91";"1,07";
"07.02.2018";"21:45";"1,93";"1,06";
"07.02.2018";"22:00";"1,42";"0,69";
"07.02.2018";"22:15";"1,41";"0,58";
"07.02.2018";"22:30";"1,47";"0,61";
"07.02.2018";"22:45";"1,41";"0,83";
"07.02.2018";"23:00";"1,55";"0,68";
"07.02.2018";"23:15";"1,6";"0,66";
"07.02.2018";"23:30";"1,46";"0,84";
"07.02.2018";"23:45";"1,5";"0,9";
"08.02.2018";"00:00";"1,08";"0,74";
"08.02.2018";"00:15";"1,14";"0,43";
"08.02.2018";"00:30";"1,18";"0,75";
"08.02.2018";"00:45";"0,55";"0,31";
"08.02.2018";"01:00";"0,71";"0,36";
"08.02.2018";"01:15";"0,72";"0,37";
"08.02.2018";"01:30";"0,7";"0,36";
"08.02.2018";"01:45";"0,61";"0,45";
"08.02.2018";"02:00";"0,61";"0,52";
"08.02.2018";"02:15";"0,6";"0,44";
"08.02.2018";"02:30";"0,58";"0,55";
"08.02.2018";"02:45";"0,44";"0,29";
"08.02.2018";"03:00";"0,53";"0,26";
"08.02.2018";"03:15";"0,58";"0,3";
"08.02.2018";"03:30";"0,58";"0,2";
"08.02.2018";"03:45";"0,54";"0,33";
"08.02.2018";"04:00";"0,53";"0,3";
"08.02.2018";"04:15";"0,57";"0,27";
"08.02.2018";"04:30";"0,55";"0,24";
"08.02.2018";"04:45";"0,48";"0,28";
"08.02.2018";"05:00";"0,75";"0,35";
"08.02.2018";"05:15";"0,8";"0,39";
"08.02.2018";"05:30";"0,8";"0,24";
"08.02.2018";"05:45";"0,74";"0,45";
"08.02.2018";"06:00";"1,25";"0,79";
"08.02.2018";"06:15";"1,61";"1,25";
"08.02.2018";"06:30";"1,46";"1,13";
"08.02.2018";"06:45";"1,52";"1,02";
"08.02.2018";"07:00";"2,09";"1,7";
"08.02.2018";"07:15";"2,5";"1,66";
"08.02.2018";"07:30";"2,42";"1,85";
"08.02.2018";"07:45";"2,87";"2,06";
"08.02.2018";"08:00";"3,38";"2,89";
"08.02.2018";"08:15";"4,21";"3,03";
"08.02.2018";"08:30";"5,08";"3,32";
"08.02.2018";"08:45";"5,96";"4,36";
"08.02.2018";"09:00";"6,95";"4,94";
"08.02.2018";"09:15";"7,77";"5,24";
"08.02.2018";"09:30";"8,54";"5,77";
"08.02.2018";"09:45";"9,19";"6,7";
"08.02.2018";"10:00";"9,67";"7,08";
"08.02.2018";"10:15";"10,17";"7,85";
"08.02.2018";"10:30";"10,34";"7,92";
"08.02.2018";"10:45";"10,45";"7,88";
"08.02.2018";"11:00";"10,31";"7,32";
"08.02.2018";"11:15";"10,26";"7,32";
"08.02.2018";"11:30";"10,34";"7,42";
"08.02.2018";"11:45";"10,3";"7,07";
"08.02.2018";"12:00";"10,24";"7,8";
"08.02.2018";"12:15";"10,25";"8,03";
"08.02.2018";"12:30";"10,62";"7,54";
"08.02.2018";"12:45";"10,65";"8,18";
"08.02.2018";"13:00";"10,46";"7,81";
"08.02.2018";"13:15";"10,38";"8,06";
"08.02.2018";"13:30";"10,67";"8,17";
"08.02.2018";"13:45";"10,33";"8,22";
"08.02.2018";"14:00";"10,45";"7,46";
"08.02.2018";"14:15";"10,06";"7,35";
"08.02.2018";"14:30";"10,11";"7,2";
"08.02.2018";"14:45";"9,73";"7,94";
"08.02.2018";"15:00";"9,71";"7,75";
"08.02.2018";"15:15";"9,78";"7,26";
"08.02.2018";"15:30";"9,87";"7,73";
"08.02.2018";"15:45";"10,45";"8,48";
"08.02.2018";"16:00";"10,07";"7,31";
"08.02.2018";"16:15";"10,24";"7,51";
"08.02.2018";"16:30";"9,93";"7,59";
"08.02.2018";"16:45";"9,55";"7,09";
"08.02.2018";"17:00";"9,8";"5,66";
"08.02.2018";"17:15";"9,31";"6,84";
"08.02.2018";"17:30";"8,94";"5,54";
"08.02.2018";"17:45";"8,59";"6,01";
"08.02.2018";"18:00";"8,3";"5,1";
"08.02.2018";"18:15";"7,9";"5,4";
"08.02.2018";"18:30";"7,48";"4,78";
"08.02.2018";"18:45";"6,7";"3,76";
"08.02.2018";"19:00";"6,23";"3,43";
"08.02.2018";"19:15";"5,89";"3,18";
"08.02.2018";"19:30";"5,37";"3,43";
"08.02.2018";"19:45";"5,01";"2,8";
"08.02.2018";"20:00";"4,52";"2,56";
"08.02.2018";"20:15";"4";"2,23";
"08.02.2018";"20:30";"3,7";"2,1";
"08.02.2018";"20:45";"3,75";"2,03";
"08.02.2018";"21:00";"3,44";"1,57";
"08.02.2018";"21:15";"3,6";"2,03";
"08.02.2018";"21:30";"3,09";"1,77";
"08.02.2018";"21:45";"3,08";"1,68";
"08.02.2018";"22:00";"2,49";"1,1";
"08.02.2018";"22:15";"2,6";"1,21";
