"Дата";"Время";"Необходимо";"Фактически";
"08.02.2018";"23:15";"0,85";"0,47";
"08.02.2018";"23:30";"1,04";"0,47";
"08.02.2018";"23:45";"1,12";"0,67";
"09.02.2018";"00:00";"0";"0";
"09.02.2018";"00:15";"0";"0";
"09.02.2018";"00:30";"0";"0";
"09.02.2018";"00:45";"0";"0";
"09.02.2018";"01:00";"0";"0";
"09.02.2018";"01:15";"0";"0";
"09.02.2018";"01:30";"0";"0";
"09.02.2018";"01:45";"0";"0";
"09.02.2018";"02:00";"0";"0";
"09.02.2018";"02:15";"0";"0";
"09.02.2018";"02:30";"0";"0";
"09.02.2018";"02:45";"0";"0";
"09.02.2018";"03:00";"0,96";"0";
"09.02.2018";"03:15";"0,98";"0";
"09.02.2018";"03:30";"1";"0";
"09.02.2018";"03:45";"0,97";"0";
"09.02.2018";"04:00";"0,95";"0";
"09.02.2018";"04:15";"0,94";"0";
"09.02.2018";"04:30";"0,94";"0";
"09.02.2018";"04:45";"0,94";"0";
"09.02.2018";"05:00";"0,47";"0,64";
"09.02.2018";"05:15";"0,88";"0,85";
"09.02.2018";"05:30";"0,91";"0,72";
"09.02.2018";"05:45";"1,31";"0,98";
"09.02.2018";"06:00";"1,88";"4,66";
"09.02.2018";"06:15";"2,1";"5,8";
"09.02.2018";"06:30";"2,64";"4,11";
"09.02.2018";"06:45";"3,28";"4,52";
"09.02.2018";"07:00";"4,96";"11,36";
"09.02.2018";"07:15";"7,08";"8,69";
"09.02.2018";"07:30";"8,29";"10,94";
"09.02.2018";"07:45";"9,74";"8,11";
"09.02.2018";"08:00";"12,65";"16,15";
"09.02.2018";"08:15";"14,65";"17,41";
"09.02.2018";"08:30";"17,43";"19,7";
"09.02.2018";"08:45";"19,62";"21,53";
"09.02.2018";"09:00";"28,64";"49,4";
"09.02.2018";"09:15";"33,23";"47,8";
"09.02.2018";"09:30";"38";"47,77";
"09.02.2018";"09:45";"41,4";"49,9";
"09.02.2018";"10:00";"42,74";"42,65";
"09.02.2018";"10:15";"44,71";"46,76";
"09.02.2018";"10:30";"45,83";"44,5";
"09.02.2018";"10:45";"46,2";"46,7";
"09.02.2018";"11:00";"46,38";"46,86";
"09.02.2018";"11:15";"48,71";"47,97";
"09.02.2018";"11:30";"50,95";"49,66";
"09.02.2018";"11:45";"51,57";"55,99";
"09.02.2018";"12:00";"51,88";"52,51";
"09.02.2018";"12:15";"52,02";"50,62";
"09.02.2018";"12:30";"51,78";"55,63";
"09.02.2018";"12:45";"50,64";"48,07";
"09.02.2018";"13:00";"49,74";"50,18";
"09.02.2018";"13:15";"48,68";"48,46";
"09.02.2018";"13:30";"49,75";"50,4";
"09.02.2018";"13:45";"50,15";"49,43";
"09.02.2018";"14:00";"50,52";"46,31";
"09.02.2018";"14:15";"50,63";"48,18";
"09.02.2018";"14:30";"51,1";"55,71";
"09.02.2018";"14:45";"50,58";"53,48";
"09.02.2018";"15:00";"50,42";"52,14";
"09.02.2018";"15:15";"49,36";"49,7";
"09.02.2018";"15:30";"48,85";"51,17";
"09.02.2018";"15:45";"47,68";"56,35";
"09.02.2018";"16:00";"47,01";"54,21";
"09.02.2018";"16:15";"46,36";"51,06";
"09.02.2018";"16:30";"45,11";"49,62";
"09.02.2018";"16:45";"43,85";"49,06";
"09.02.2018";"17:00";"41,83";"46,77";
"09.02.2018";"17:15";"40,02";"42,27";
"09.02.2018";"17:30";"37,36";"38,87";
"09.02.2018";"17:45";"34,81";"42,58";
"09.02.2018";"18:00";"32,76";"22,48";
"09.02.2018";"18:15";"28,84";"25,15";
"09.02.2018";"18:30";"25,37";"21,95";
"09.02.2018";"18:45";"21,61";"19,23";
"09.02.2018";"19:00";"15,18";"9,39";
"09.02.2018";"19:15";"14,49";"10,04";
"09.02.2018";"19:30";"13,42";"9,58";
"09.02.2018";"19:45";"12,5";"7,63";
"09.02.2018";"20:00";"10,94";"4";
"09.02.2018";"20:15";"10,11";"6,97";
"09.02.2018";"20:30";"8,7";"7,7";
"09.02.2018";"20:45";"7,71";"7,77";
"09.02.2018";"21:00";"6,19";"4,96";
"09.02.2018";"21:15";"4,96";"3,35";
"09.02.2018";"21:30";"4,65";"3,6";
"09.02.2018";"21:45";"3,35";"4,5";
"09.02.2018";"22:00";"1,9";"1,54";
"09.02.2018";"22:15";"1,85";"1,4";
"09.02.2018";"22:30";"1,22";"1,12";
"09.02.2018";"22:45";"1,35";"2,03";
"09.02.2018";"23:00";"0,84";"0,63";
"09.02.2018";"23:15";"0,84";"0,7";
"09.02.2018";"23:30";"0,86";"0,87";
"09.02.2018";"23:45";"0,79";"0,55";
"10.02.2018";"00:00";"0";"0";
"10.02.2018";"00:15";"0";"0";
"10.02.2018";"00:30";"0";"0";
"10.02.2018";"00:45";"0";"0";
"10.02.2018";"01:00";"0";"0";
"10.02.2018";"01:15";"0";"0";
"10.02.2018";"01:30";"0";"0";
"10.02.2018";"01:45";"0";"0";
"10.02.2018";"02:00";"0";"0";
"10.02.2018";"02:15";"0";"0";
"10.02.2018";"02:30";"0";"0";
"10.02.2018";"02:45";"0,86";"0";
"10.02.2018";"03:00";"0,78";"0";
"10.02.2018";"03:15";"0,7";"0";
"10.02.2018";"03:30";"0,64";"0";
"10.02.2018";"03:45";"0,61";"0";
"10.02.2018";"04:00";"0,64";"0";
"10.02.2018";"04:15";"0,7";"0";
"10.02.2018";"04:30";"0,75";"0";
"10.02.2018";"04:45";"1,13";"0";
"10.02.2018";"05:00";"1,18";"0,89";
"10.02.2018";"05:15";"1,26";"0,91";
"10.02.2018";"05:30";"1,68";"0,97";
"10.02.2018";"05:45";"1,68";"0,89";
"10.02.2018";"06:00";"1,68";"5,67";
"10.02.2018";"06:15";"1,52";"4,1";
"10.02.2018";"06:30";"1,93";"3,16";
"10.02.2018";"06:45";"2,1";"3,38";
"10.02.2018";"07:00";"3,12";"7,49";
"10.02.2018";"07:15";"4,38";"7,85";
"10.02.2018";"07:30";"5,35";"9,26";
