"Дата";"Время";"Необходимо";"Фактически";
"08.02.2018";"00:45";"0";"0";
"08.02.2018";"01:00";"0";"0";
"08.02.2018";"01:15";"0";"0";
"08.02.2018";"01:30";"0";"0";
"08.02.2018";"01:45";"0";"0";
"08.02.2018";"02:00";"0";"0";
"08.02.2018";"02:15";"0";"0";
"08.02.2018";"02:30";"0";"0";
"08.02.2018";"02:45";"0";"0";
"08.02.2018";"03:00";"0";"0";
"08.02.2018";"03:15";"0";"0";
"08.02.2018";"03:30";"0";"0";
"08.02.2018";"03:45";"0";"0";
"08.02.2018";"04:00";"0";"0";
"08.02.2018";"04:15";"0";"0";
"08.02.2018";"04:30";"0";"0";
"08.02.2018";"04:45";"0";"0";
"08.02.2018";"05:00";"0";"0";
"08.02.2018";"05:15";"0";"0";
"08.02.2018";"05:30";"0";"0";
"08.02.2018";"05:45";"0";"0";
"08.02.2018";"06:00";"0";"0";
"08.02.2018";"06:15";"0";"0";
"08.02.2018";"06:30";"0";"0";
"08.02.2018";"06:45";"0";"0";
"08.02.2018";"07:00";"1,41";"1,63";
"08.02.2018";"07:15";"2,33";"1,62";
"08.02.2018";"07:30";"2,68";"3,28";
"08.02.2018";"07:45";"3,91";"2,95";
"08.02.2018";"08:00";"4,52";"6,04";
"08.02.2018";"08:15";"5,72";"6,05";
"08.02.2018";"08:30";"6,98";"6,7";
"08.02.2018";"08:45";"7,85";"7,03";
"08.02.2018";"09:00";"8,66";"11,21";
"08.02.2018";"09:15";"9,96";"11,8";
"08.02.2018";"09:30";"11,29";"11,55";
"08.02.2018";"09:45";"11,58";"11,26";
"08.02.2018";"10:00";"12,04";"12,69";
"08.02.2018";"10:15";"12,29";"12,73";
"08.02.2018";"10:30";"12,29";"12,4";
"08.02.2018";"10:45";"12,51";"11,45";
"08.02.2018";"11:00";"11,78";"11,7";
"08.02.2018";"11:15";"12,37";"11,74";
"08.02.2018";"11:30";"12,41";"11,44";
"08.02.2018";"11:45";"12,35";"11,93";
"08.02.2018";"12:00";"12,96";"11,86";
"08.02.2018";"12:15";"12,72";"12,97";
"08.02.2018";"12:30";"13,55";"12,89";
"08.02.2018";"12:45";"13,23";"12,01";
"08.02.2018";"13:00";"12,78";"10,85";
"08.02.2018";"13:15";"12,42";"10,15";
"08.02.2018";"13:30";"12,1";"11,33";
"08.02.2018";"13:45";"12,06";"11,26";
"08.02.2018";"14:00";"11,97";"10,78";
"08.02.2018";"14:15";"12,16";"10,93";
"08.02.2018";"14:30";"12,23";"11,73";
"08.02.2018";"14:45";"12,13";"11,58";
"08.02.2018";"15:00";"12,28";"11,79";
"08.02.2018";"15:15";"11,75";"10,21";
"08.02.2018";"15:30";"11,79";"10,94";
"08.02.2018";"15:45";"10,18";"9,95";
"08.02.2018";"16:00";"10,13";"9,16";
"08.02.2018";"16:15";"9,79";"9,38";
"08.02.2018";"16:30";"9,86";"9,67";
"08.02.2018";"16:45";"9,41";"9,12";
"08.02.2018";"17:00";"8,85";"8,13";
"08.02.2018";"17:15";"8,54";"7,29";
"08.02.2018";"17:30";"8,27";"7,92";
"08.02.2018";"17:45";"7,76";"8,53";
"08.02.2018";"18:00";"7,7";"7,03";
"08.02.2018";"18:15";"7,4";"6,45";
"08.02.2018";"18:30";"6,68";"6,38";
"08.02.2018";"18:45";"6,56";"7,04";
"08.02.2018";"19:00";"6,87";"4,53";
"08.02.2018";"19:15";"6,08";"3,98";
"08.02.2018";"19:30";"5,95";"3,79";
"08.02.2018";"19:45";"5,25";"3,73";
"08.02.2018";"20:00";"4,85";"2,6";
"08.02.2018";"20:15";"3,88";"2,76";
"08.02.2018";"20:30";"3,57";"2,64";
"08.02.2018";"20:45";"2,96";"2,73";
"08.02.2018";"21:00";"1,9";"1,26";
"08.02.2018";"21:15";"1,37";"0,86";
"08.02.2018";"21:30";"1,02";"1,07";
"08.02.2018";"21:45";"0,62";"0,81";
"08.02.2018";"22:00";"0";"0,01";
"08.02.2018";"22:15";"0";"0";
"08.02.2018";"22:30";"0";"0";
"08.02.2018";"22:45";"0";"0";
"08.02.2018";"23:00";"0";"0";
"08.02.2018";"23:15";"0";"0";
"08.02.2018";"23:30";"0";"0";
"08.02.2018";"23:45";"0";"0";
"09.02.2018";"00:00";"0";"0";
"09.02.2018";"00:15";"0";"0";
"09.02.2018";"00:30";"0";"0";
"09.02.2018";"00:45";"0";"0";
"09.02.2018";"01:00";"0";"0";
"09.02.2018";"01:15";"0";"0";
"09.02.2018";"01:30";"0";"0";
"09.02.2018";"01:45";"0";"0";
"09.02.2018";"02:00";"0";"0";
"09.02.2018";"02:15";"0";"0";
"09.02.2018";"02:30";"0";"0";
"09.02.2018";"02:45";"0";"0";
"09.02.2018";"03:00";"0";"0";
"09.02.2018";"03:15";"0";"0";
"09.02.2018";"03:30";"0";"0";
"09.02.2018";"03:45";"0";"0";
"09.02.2018";"04:00";"0";"0";
"09.02.2018";"04:15";"0";"0";
"09.02.2018";"04:30";"0";"0";
"09.02.2018";"04:45";"0";"0";
"09.02.2018";"05:00";"0";"0";
"09.02.2018";"05:15";"0";"0";
"09.02.2018";"05:30";"0";"0";
"09.02.2018";"05:45";"0";"0";
"09.02.2018";"06:00";"0";"0";
"09.02.2018";"06:15";"0";"0";
"09.02.2018";"06:30";"0";"0";
"09.02.2018";"06:45";"0";"0";
"09.02.2018";"07:00";"1,35";"2,14";
"09.02.2018";"07:15";"2,2";"2,54";
"09.02.2018";"07:30";"2,95";"3,35";
"09.02.2018";"07:45";"3,66";"2,92";
"09.02.2018";"08:00";"4,89";"5,88";
"09.02.2018";"08:15";"5,91";"6,66";
"09.02.2018";"08:30";"7,32";"7,73";
"09.02.2018";"08:45";"8,36";"8,36";
"09.02.2018";"09:00";"9,27";"15,77";
"09.02.2018";"09:15";"10,27";"13,48";
"09.02.2018";"09:30";"11,18";"13,93";
"09.02.2018";"09:45";"11,88";"13,88";
"09.02.2018";"10:00";"12,21";"11,94";
"09.02.2018";"10:15";"12,48";"12,77";
"09.02.2018";"10:30";"12,42";"12,28";
"09.02.2018";"10:45";"12,39";"12,07";
"09.02.2018";"11:00";"12";"12,36";
"09.02.2018";"11:15";"12,5";"12,06";
"09.02.2018";"11:30";"12,67";"11,8";
"09.02.2018";"11:45";"12,65";"13,33";
"09.02.2018";"12:00";"12,54";"12,08";
"09.02.2018";"12:15";"12,56";"12,16";
"09.02.2018";"12:30";"13,18";"13,36";
"09.02.2018";"12:45";"12,89";"11,63";
"09.02.2018";"13:00";"12,55";"12,54";
"09.02.2018";"13:15";"12,02";"11,22";
"09.02.2018";"13:30";"12,08";"12,43";
"09.02.2018";"13:45";"11,58";"11,56";
"09.02.2018";"14:00";"11,39";"10,33";
"09.02.2018";"14:15";"10,86";"10,42";
"09.02.2018";"14:30";"10,78";"10,75";
"09.02.2018";"14:45";"10,77";"11,51";
"09.02.2018";"15:00";"10,85";"10,6";
"09.02.2018";"15:15";"10,73";"10,6";
"09.02.2018";"15:30";"9,83";"9,82";
"09.02.2018";"15:45";"9,81";"11,41";
"09.02.2018";"16:00";"9,68";"10,25";
"09.02.2018";"16:15";"9,8";"10,43";
