"Дата";"Время";"Необходимо";"Фактически";
"07.02.2018";"14:15";"53,49";"53,55";
"07.02.2018";"14:30";"52,41";"55,08";
"07.02.2018";"14:45";"51,72";"53,54";
"07.02.2018";"15:00";"51,78";"53,85";
"07.02.2018";"15:15";"50,65";"52,98";
"07.02.2018";"15:30";"49,13";"50,08";
"07.02.2018";"15:45";"48,01";"48,33";
"07.02.2018";"16:00";"46,94";"46,75";
"07.02.2018";"16:15";"45,11";"49,22";
"07.02.2018";"16:30";"42,8";"46,75";
"07.02.2018";"16:45";"41,65";"44,49";
"07.02.2018";"17:00";"40,59";"41,11";
"07.02.2018";"17:15";"39,22";"44,39";
"07.02.2018";"17:30";"38,06";"42,92";
"07.02.2018";"17:45";"36,7";"38,38";
"07.02.2018";"18:00";"35,17";"27,38";
"07.02.2018";"18:15";"34,37";"28,46";
"07.02.2018";"18:30";"33,11";"27,53";
"07.02.2018";"18:45";"32,19";"26,51";
"07.02.2018";"19:00";"29,7";"25,52";
"07.02.2018";"19:15";"28,36";"26,16";
"07.02.2018";"19:30";"27,32";"27,45";
"07.02.2018";"19:45";"25,74";"24,37";
"07.02.2018";"20:00";"23,16";"20,95";
"07.02.2018";"20:15";"21,25";"17,91";
"07.02.2018";"20:30";"19,45";"19,01";
"07.02.2018";"20:45";"17,33";"20,49";
"07.02.2018";"21:00";"15,46";"14,66";
"07.02.2018";"21:15";"14,02";"13,78";
"07.02.2018";"21:30";"12,41";"13,48";
"07.02.2018";"21:45";"11";"12,96";
"07.02.2018";"22:00";"9,45";"9,72";
"07.02.2018";"22:15";"8,21";"9,41";
"07.02.2018";"22:30";"7,37";"9,35";
"07.02.2018";"22:45";"6,15";"9,13";
"07.02.2018";"23:00";"4,87";"5,7";
"07.02.2018";"23:15";"4,68";"5,39";
"07.02.2018";"23:30";"4,33";"5,52";
"07.02.2018";"23:45";"4,34";"5,29";
"08.02.2018";"00:00";"2,91";"1,81";
"08.02.2018";"00:15";"2,93";"2,2";
"08.02.2018";"00:30";"2,57";"1,89";
"08.02.2018";"00:45";"2,64";"1,47";
"08.02.2018";"01:00";"2,25";"1,68";
"08.02.2018";"01:15";"2,25";"1,62";
"08.02.2018";"01:30";"1,95";"1,5";
"08.02.2018";"01:45";"1,98";"2,17";
"08.02.2018";"02:00";"1,99";"2,3";
"08.02.2018";"02:15";"1,98";"2,09";
"08.02.2018";"02:30";"1,97";"2,13";
"08.02.2018";"02:45";"1,96";"1,48";
"08.02.2018";"03:00";"1,94";"1,82";
"08.02.2018";"03:15";"1,99";"1,65";
"08.02.2018";"03:30";"2,31";"1,52";
"08.02.2018";"03:45";"2,66";"2,05";
"08.02.2018";"04:00";"3,04";"2,28";
"08.02.2018";"04:15";"3,42";"2,47";
"08.02.2018";"04:30";"4,19";"2,57";
"08.02.2018";"04:45";"4,6";"1,78";
"08.02.2018";"05:00";"5,2";"5,77";
"08.02.2018";"05:15";"6,07";"5,9";
"08.02.2018";"05:30";"6,81";"6,16";
"08.02.2018";"05:45";"7,84";"6,26";
"08.02.2018";"06:00";"8,83";"12,94";
"08.02.2018";"06:15";"9,58";"12,25";
"08.02.2018";"06:30";"10,51";"11,25";
"08.02.2018";"06:45";"11,83";"12,88";
"08.02.2018";"07:00";"13,46";"16,62";
"08.02.2018";"07:15";"15,22";"15,62";
"08.02.2018";"07:30";"17,53";"20,81";
"08.02.2018";"07:45";"20,59";"20,46";
"08.02.2018";"08:00";"25,82";"30,39";
"08.02.2018";"08:15";"31,45";"32,81";
"08.02.2018";"08:30";"37,66";"38,4";
"08.02.2018";"08:45";"44,03";"40,59";
"08.02.2018";"09:00";"50,19";"53,85";
"08.02.2018";"09:15";"55,82";"57,22";
"08.02.2018";"09:30";"60,09";"59,92";
"08.02.2018";"09:45";"61,97";"59,86";
"08.02.2018";"10:00";"63,08";"62,14";
"08.02.2018";"10:15";"63,68";"64,06";
"08.02.2018";"10:30";"62,72";"62,82";
"08.02.2018";"10:45";"62,14";"62,69";
"08.02.2018";"11:00";"61,93";"57,83";
"08.02.2018";"11:15";"61,81";"61,65";
"08.02.2018";"11:30";"61,22";"62,46";
"08.02.2018";"11:45";"61,11";"58,86";
"08.02.2018";"12:00";"60,46";"61,41";
"08.02.2018";"12:15";"56,65";"57,21";
"08.02.2018";"12:30";"56,53";"56,9";
"08.02.2018";"12:45";"55,3";"54,93";
"08.02.2018";"13:00";"54,12";"50,73";
"08.02.2018";"13:15";"52,89";"52,32";
"08.02.2018";"13:30";"51,67";"52,32";
"08.02.2018";"13:45";"50,92";"50,81";
"08.02.2018";"14:00";"49,73";"49,07";
"08.02.2018";"14:15";"48,65";"49,72";
"08.02.2018";"14:30";"47,78";"49,16";
"08.02.2018";"14:45";"47";"47,48";
"08.02.2018";"15:00";"46,69";"47,55";
"08.02.2018";"15:15";"45,94";"46,48";
"08.02.2018";"15:30";"45,25";"46,79";
"08.02.2018";"15:45";"39,77";"41,45";
"08.02.2018";"16:00";"38,88";"38,61";
"08.02.2018";"16:15";"37,92";"42,1";
"08.02.2018";"16:30";"37,47";"42,37";
"08.02.2018";"16:45";"36,32";"40,07";
"08.02.2018";"17:00";"35,62";"34,46";
"08.02.2018";"17:15";"35,37";"34,35";
"08.02.2018";"17:30";"33,89";"34,56";
"08.02.2018";"17:45";"32,86";"35,04";
"08.02.2018";"18:00";"31,82";"30,37";
"08.02.2018";"18:15";"30,37";"29,47";
"08.02.2018";"18:30";"29,03";"30,44";
"08.02.2018";"18:45";"27,86";"28,38";
"08.02.2018";"19:00";"25,37";"19,36";
"08.02.2018";"19:15";"24,18";"18,63";
"08.02.2018";"19:30";"22,47";"19,44";
"08.02.2018";"19:45";"20,99";"20,06";
"08.02.2018";"20:00";"18,48";"18,45";
"08.02.2018";"20:15";"16,91";"15,4";
"08.02.2018";"20:30";"15,16";"17,18";
"08.02.2018";"20:45";"13,63";"17,45";
"08.02.2018";"21:00";"12,57";"12,62";
"08.02.2018";"21:15";"11,62";"12,13";
"08.02.2018";"21:30";"10,78";"12,52";
"08.02.2018";"21:45";"9,49";"11,14";
"08.02.2018";"22:00";"8,59";"6,84";
"08.02.2018";"22:15";"7,8";"7,78";
"08.02.2018";"22:30";"6,68";"7,03";
"08.02.2018";"22:45";"5,74";"7,05";
"08.02.2018";"23:00";"4,39";"4,31";
"08.02.2018";"23:15";"4,09";"4,33";
"08.02.2018";"23:30";"3,82";"4,34";
"08.02.2018";"23:45";"3,82";"4,36";
"09.02.2018";"00:00";"2,38";"1,59";
"09.02.2018";"00:15";"2,41";"1,76";
"09.02.2018";"00:30";"2,45";"2,06";
"09.02.2018";"00:45";"2,08";"1,56";
"09.02.2018";"01:00";"2,15";"1,29";
"09.02.2018";"01:15";"1,81";"1,28";
"09.02.2018";"01:30";"1,86";"1,51";
"09.02.2018";"01:45";"1,85";"2,09";
"09.02.2018";"02:00";"1,84";"1,99";
"09.02.2018";"02:15";"1,83";"1,88";
"09.02.2018";"02:30";"1,84";"1,91";
"09.02.2018";"02:45";"1,8";"1,39";
"09.02.2018";"03:00";"2,23";"1,53";
"09.02.2018";"03:15";"2,23";"1,61";
"09.02.2018";"03:30";"2,7";"1,62";
"09.02.2018";"03:45";"3,01";"2,23";
"09.02.2018";"04:00";"3,32";"2,35";
"09.02.2018";"04:15";"3,66";"2,64";
"09.02.2018";"04:30";"4,02";"2,65";
"09.02.2018";"04:45";"4,26";"1,68";
"09.02.2018";"05:00";"4,96";"6,71";
"09.02.2018";"05:15";"6,1";"6,75";
"09.02.2018";"05:30";"7,16";"7,07";
"09.02.2018";"05:45";"8,1";"7,28";
"09.02.2018";"06:00";"8,63";"12,97";
"09.02.2018";"06:15";"9,58";"12,39";
"09.02.2018";"06:30";"10,04";"11,69";
"09.02.2018";"06:45";"11,09";"12,65";
"09.02.2018";"07:00";"12,38";"16,24";
"09.02.2018";"07:15";"14,31";"14,79";
"09.02.2018";"07:30";"16,8";"19,44";
"09.02.2018";"07:45";"20,18";"19,03";
"09.02.2018";"08:00";"25,33";"29";
"09.02.2018";"08:15";"31,42";"32,95";
"09.02.2018";"08:30";"37,3";"39,66";
"09.02.2018";"08:45";"43,45";"43,56";
"09.02.2018";"09:00";"49,53";"56,42";
"09.02.2018";"09:15";"54,93";"57,92";
"09.02.2018";"09:30";"58,61";"60,93";
"09.02.2018";"09:45";"60,42";"62,82";
"09.02.2018";"10:00";"61,37";"59,37";
"09.02.2018";"10:15";"61,78";"62,12";
"09.02.2018";"10:30";"61,9";"62,97";
"09.02.2018";"10:45";"61,55";"62,72";
"09.02.2018";"11:00";"60,87";"58,08";
"09.02.2018";"11:15";"60,41";"61,42";
"09.02.2018";"11:30";"59,46";"59,96";
"09.02.2018";"11:45";"59,49";"60,98";
"09.02.2018";"12:00";"59,31";"58,23";
"09.02.2018";"12:15";"59,34";"58,09";
"09.02.2018";"12:30";"58,9";"59,44";
"09.02.2018";"12:45";"57,97";"57,48";
"09.02.2018";"13:00";"56,46";"56,32";
"09.02.2018";"13:15";"54,89";"55,47";
"09.02.2018";"13:30";"53,59";"55,99";
"09.02.2018";"13:45";"52,56";"53,92";
"09.02.2018";"14:00";"51,84";"50,2";
"09.02.2018";"14:15";"51,05";"51,05";
"09.02.2018";"14:30";"50,11";"53,05";
"09.02.2018";"14:45";"49,46";"50,39";
"09.02.2018";"15:00";"49,19";"49,4";
"09.02.2018";"15:15";"43,34";"47,23";
"09.02.2018";"15:30";"42,63";"45,13";
"09.02.2018";"15:45";"41,43";"42,28";
"09.02.2018";"16:00";"40,18";"43,81";
"09.02.2018";"16:15";"39,08";"44,96";
"09.02.2018";"16:30";"38,14";"42,8";
"09.02.2018";"16:45";"36,82";"41,17";
"09.02.2018";"17:00";"35,27";"36,95";
"09.02.2018";"17:15";"33,86";"37,47";
"09.02.2018";"17:30";"32,3";"35,2";
"09.02.2018";"17:45";"31,16";"33,41";
"09.02.2018";"18:00";"29,83";"24,64";
"09.02.2018";"18:15";"28,49";"22,87";
"09.02.2018";"18:30";"26,88";"23,04";
"09.02.2018";"18:45";"25,43";"22,78";
"09.02.2018";"19:00";"23,53";"22,05";
"09.02.2018";"19:15";"22,24";"20,83";
"09.02.2018";"19:30";"20,86";"19,39";
"09.02.2018";"19:45";"19,47";"19,33";
"09.02.2018";"20:00";"17,38";"17,47";
"09.02.2018";"20:15";"15,66";"16,09";
"09.02.2018";"20:30";"14,05";"13,29";
"09.02.2018";"20:45";"12,61";"14,28";
"09.02.2018";"21:00";"11,05";"10,46";
"09.02.2018";"21:15";"10,25";"10,44";
"09.02.2018";"21:30";"8,99";"9,13";
"09.02.2018";"21:45";"8,29";"9,74";
"09.02.2018";"22:00";"7,57";"7,57";
"09.02.2018";"22:15";"6,87";"6,49";
"09.02.2018";"22:30";"5,98";"6,25";
"09.02.2018";"22:45";"5,2";"7,2";
"09.02.2018";"23:00";"4,52";"4,68";
"09.02.2018";"23:15";"4,28";"4,61";
"09.02.2018";"23:30";"4,2";"4,77";
"09.02.2018";"23:45";"4,13";"5,03";
"10.02.2018";"00:00";"2,8";"2,05";
"10.02.2018";"00:15";"2,75";"2,36";
"10.02.2018";"00:30";"2,76";"2,52";
"10.02.2018";"00:45";"2,47";"2,02";
"10.02.2018";"01:00";"2,44";"1,78";
"10.02.2018";"01:15";"2,09";"1,89";
"10.02.2018";"01:30";"2,04";"1,9";
"10.02.2018";"01:45";"1,64";"2,06";
"10.02.2018";"02:00";"1,64";"2,07";
"10.02.2018";"02:15";"1,6";"2,2";
"10.02.2018";"02:30";"1,54";"1,93";
"10.02.2018";"02:45";"1,52";"1,57";
"10.02.2018";"03:00";"1,51";"1,4";
"10.02.2018";"03:15";"1,58";"1,74";
"10.02.2018";"03:30";"1,99";"1,68";
"10.02.2018";"03:45";"2,02";"2,31";
"10.02.2018";"04:00";"2,38";"2,45";
"10.02.2018";"04:15";"2,66";"2,38";
"10.02.2018";"04:30";"2,98";"2,34";
"10.02.2018";"04:45";"3,29";"2,09";
"10.02.2018";"05:00";"3,49";"4,94";
"10.02.2018";"05:15";"3,72";"4,79";
"10.02.2018";"05:30";"4,36";"4,62";
"10.02.2018";"05:45";"5,2";"5,52";
"10.02.2018";"06:00";"5,68";"7,11";
"10.02.2018";"06:15";"6,22";"8,18";
"10.02.2018";"06:30";"6,59";"8,22";
"10.02.2018";"06:45";"7,09";"8,39";
"10.02.2018";"07:00";"8,11";"11,06";
"10.02.2018";"07:15";"9,13";"10,44";
"10.02.2018";"07:30";"10,69";"11,81";
"10.02.2018";"07:45";"12,18";"12,45";
"10.02.2018";"08:00";"15,21";"18,25";
"10.02.2018";"08:15";"18,28";"19,52";
"10.02.2018";"08:30";"21,65";"21,75";
"10.02.2018";"08:45";"25,41";"25,62";
"10.02.2018";"09:00";"29,01";"33,22";
"10.02.2018";"09:15";"32,65";"33,42";
"10.02.2018";"09:30";"36,39";"38,44";
"10.02.2018";"09:45";"38,69";"41,25";
"10.02.2018";"10:00";"40,65";"44,38";
"10.02.2018";"10:15";"42,86";"45,56";
"10.02.2018";"10:30";"44,01";"42,48";
"10.02.2018";"10:45";"44,08";"43,59";
"10.02.2018";"11:00";"43,49";"45,03";
"10.02.2018";"11:15";"42,77";"42,95";
"10.02.2018";"11:30";"41,58";"44,6";
"10.02.2018";"11:45";"40,59";"42,52";
"10.02.2018";"12:00";"39,47";"41,49";
"10.02.2018";"12:15";"38,6";"42,04";
"10.02.2018";"12:30";"37,79";"40,09";
"10.02.2018";"12:45";"37,27";"39,07";
"10.02.2018";"13:00";"36,64";"37,69";
"10.02.2018";"13:15";"35,64";"36,76";
"10.02.2018";"13:30";"34,88";"38,05";
"10.02.2018";"13:45";"34,12";"35,76";
"10.02.2018";"14:00";"33,1";"34,33";
"10.02.2018";"14:15";"32,28";"36,61";
"10.02.2018";"14:30";"31,64";"35,04";
"10.02.2018";"14:45";"30,49";"35,08";
"10.02.2018";"15:00";"30,54";"33,57";
"10.02.2018";"15:15";"29,68";"32,89";
"10.02.2018";"15:30";"28,53";"32,44";
"10.02.2018";"15:45";"27,75";"28,32";
"10.02.2018";"16:00";"26,79";"29,32";
"10.02.2018";"16:15";"25,69";"27,34";
"10.02.2018";"16:30";"24,55";"27,36";
"10.02.2018";"16:45";"23,79";"27,41";
"10.02.2018";"17:00";"22,25";"25,58";
"10.02.2018";"17:15";"21,42";"23,73";
"10.02.2018";"17:30";"20,08";"22,44";
"10.02.2018";"17:45";"18,94";"21,65";
"10.02.2018";"18:00";"17,5";"19,32";
"10.02.2018";"18:15";"16,34";"18,46";
"10.02.2018";"18:30";"15,3";"16,77";
"10.02.2018";"18:45";"14,57";"15,5";
"10.02.2018";"19:00";"13,79";"15,31";
"10.02.2018";"19:15";"13,33";"14,27";
"10.02.2018";"19:30";"12,49";"13,79";
"10.02.2018";"19:45";"11,95";"12,81";
"10.02.2018";"20:00";"10,68";"13,13";
"10.02.2018";"20:15";"10,09";"13,07";
"10.02.2018";"20:30";"9,17";"11,48";
"10.02.2018";"20:45";"8,47";"10,68";
"10.02.2018";"21:00";"7,41";"7,47";
"10.02.2018";"21:15";"6,86";"7,48";
"10.02.2018";"21:30";"6,2";"7,49";
"10.02.2018";"21:45";"5,87";"7,78";
"10.02.2018";"22:00";"5,33";"5,31";
"10.02.2018";"22:15";"4,81";"4,48";
"10.02.2018";"22:30";"4,29";"5,43";
"10.02.2018";"22:45";"3,87";"5,04";
"10.02.2018";"23:00";"3,3";"3,67";
"10.02.2018";"23:15";"3,12";"3,17";
"10.02.2018";"23:30";"3,1";"3,03";
"10.02.2018";"23:45";"3,22";"3,08";
"11.02.2018";"00:00";"2,5";"2,51";
"11.02.2018";"00:15";"2,21";"2,33";
"11.02.2018";"00:30";"2,22";"2,59";
"11.02.2018";"00:45";"2,34";"1,87";
"11.02.2018";"01:00";"1,9";"1,66";
